id_corretor,sk_house,id_visita,dt_visita,hr_visita,price,predicted_price_70,partner_3p_supply,house_address,house_zipcode,house_neighborhood,house_city,house_lat,house_lng,floor,house_bathrooms,house_bedrooms,house_suites,house_garages,house_type,house_total_area,sk_condo,name,days_published,os,vb,last_price_down,previous_price_variation,date,monday_status,sale_price_agreed
12366,894811576,32198568,2025-06-14,13:30,2350000,2290180,,Rua Senador César Lacerda Vergueiro,05435-010,Sumarezinho,São Paulo,-23.5476804,-46.6923728,2350000,3,3,3,2,Apartamento,122,501264,894811576-670.7778040287373DSCF9104EnhancedNRcopy.jpg,98,0,2,,,,,
12366,894916559,32154404,2025-06-12,12:00,1330000,1155259,,Rua Demétrio Ribeiro,03332-000,Cidade Mãe do Céu,São Paulo,-23.552307,-46.5715177,1300000,4,4,3,3,Apartamento,240,12665,894916559-565.1317384307974Foto1.JPG,24,0,2,,,,,
12366,894916559,32013555,2025-06-06,20:30,1330000,1155259,,Rua Demétrio Ribeiro,03332-000,Cidade Mãe do Céu,São Paulo,-23.552307,-46.5715177,1300000,4,4,3,3,Apartamento,240,12665,894916559-565.1317384307974Foto1.JPG,24,0,2,,,,,
12366,894199616,32194137,2025-06-13,13:15,360000,334307,,Rua Marie Nader Calfat,05713-520,Jardim Ampliação,São Paulo,-23.6272925,-46.7299302,424000,1,2,0,1,Apartamento,49,431636,894199616-509.8380491521203IMG8490.jpg,104,2,4,2025-05-31,-0.0268,2025-06-09,Propostas Ongoing,331000
12366,894804753,32198589,2025-06-14,14:30,2200000,2293137,,Rua Senador César Lacerda Vergueiro,05435-010,Sumarezinho,São Paulo,-23.5476804,-46.6923728,2200000,3,3,3,2,Apartamento,122,501264,894804753-240.05193372441636DSCF9173copy.jpg,98,0,4,,,,,
12366,894543794,32199593,2025-06-13,19:30,1390000,1276861,,Rua Cipriano Barata,04205-001,Ipiranga,São Paulo,-23.5824762,-46.6056725,1350000,4,4,2,3,Apartamento,138,,894543794-116.31978113435049QuintoAndar2de48.jpg,323,0,11,2024-12-11,-0.0288,,,
12366,894802940,32198583,2025-06-14,14:00,2500000,2297361,,Rua Senador César Lacerda Vergueiro,05435-010,Sumarezinho,São Paulo,-23.5476804,-46.6923728,2500000,3,3,3,2,Apartamento,122,501264,894802940-198.33793390880626DSCF9036copy.jpg,98,0,5,,,,,
12366,892799260,32152070,2025-06-13,14:00,559000,388574,,Rua Marie Nader Calfat,05713-520,Jardim Ampliação,São Paulo,-23.6267761,-46.7302445,489000,2,2,1,1,Apartamento,60,72106,892799260-336.9076682212873DSC1442.JPG,1431,0,12,2025-04-01,-0.0509,,,
12366,894894001,32199571,2025-06-13,19:00,1490000,1201027,,Rua Cipriano Barata,04205-001,Ipiranga,São Paulo,-23.5824762,-46.6056725,1490000,3,4,2,3,Apartamento,135,,894894001-295.85479533581395IMG1814.jpg,39,0,1,,,,,
12366,894929231,32198606,2025-06-14,15:00,2700000,2536128,EmCasaSP,Rua Senador César Lacerda Vergueiro,05435-010,Sumarezinho,São Paulo,-23.5476804,-46.6923728,2700000,3,3,3,2,Apartamento,122,,894929231-61.24870606967081244c1d4f-0af0-4634-b7c9-3de0e8b89467-LEAD3P-59eb643c-2829-4abc-a0af-a983aec13a9c.jpg,16,0,2,,,,,
12366,893574663,32134648,2025-06-10,13:00,1675000,1802336,,Rua Itapeti,03324-002,Vila Gomes Cardim,São Paulo,-23.5498459,-46.5616555,1750000,4,4,2,4,Apartamento,220,121335,893574663-722.9033290340437foto3.jpg,1193,0,6,2022-11-16,-0.0429,,,
12366,894854308,32134314,2025-06-10,12:00,1550000,1593417,,Rua Pantojo,03343-000,Água Rasa,São Paulo,-23.5578575,-46.5741817,1600000,5,4,2,3,Apartamento,300,,894854308-873.7720743038367Foto103.JPG,71,0,3,2025-04-24,-0.0313,,,
12366,894876879,32194146,2025-06-13,14:45,355000,332497,,Rua Marie Nader Calfat,05713-520,Jardim Ampliacao,São Paulo,-23.6281014,-46.7295677,390000,1,2,0,1,Apartamento,47,,894876879-686.3352639825385IMG3614.JPG,59,0,3,2025-05-28,-0.0897,,,
12793,893361909,32155865,2025-06-14,19:30,710000,691559,,Rua Mirina,04810-080,Cidade Dutra,São Paulo,-23.7107269,-46.6968837,1000000,2,3,0,2,Casa,250,171945,893361909-682.3482034418804Casa0004.jpg,732,0,8,2025-05-23,-0.0533,,,
12793,893496739,32100135,2025-06-07,13:15,350000,328401,,Rua João Simões de Souza,05734-140,Parque Reboucas,São Paulo,-23.624358,-46.7441765,340000,1,2,0,1,Apartamento,48,10523,893496739-43.211364904616524GOPR6317.jpg,1282,0,35,2025-06-11,-0.0278,,,
12793,893496739,32085766,2025-06-07,11:30,350000,328401,,Rua João Simões de Souza,05734-140,Parque Reboucas,São Paulo,-23.624358,-46.7441765,340000,1,2,0,1,Apartamento,48,10523,893496739-43.211364904616524GOPR6317.jpg,1282,0,35,2025-06-11,-0.0278,,,
12793,894383116,32099189,2025-06-07,19:00,450000,427898,,Rua Larival Géa Sanches,02409-000,Vila Vitório Mazzei,São Paulo,-23.4798089,-46.6255474,750000,2,2,0,3,Casa,188,,894383116-495.2436167051434MG3467.jpg,498,0,6,2024-10-23,-0.1892,,,
12793,894566080,32021997,2025-06-07,14:30,630000,725063,,Rua Jaracatia,05754-071,Jardim Umarizal,São Paulo,-23.617293,-46.756652,680000,3,3,1,1,Apartamento,85,91960,894566080-177.85887708469318DSC08115.JPG,317,0,7,2024-12-09,-0.0156,,,
12793,894887846,32160241,2025-06-14,19:00,550000,553552,,Rua Igaratim,03088-070,Vila Moreira,São Paulo,-23.5275634,-46.564315,650000,2,3,0,1,Casa,161,568640,894887846-377.2731706683948IMG7888.jpg,48,0,6,2025-06-09,-0.0517,,,
12793,894900584,32091118,2025-06-07,12:45,700000,592359,,Rua André Vidal,03065-070,Tatuapé,São Paulo,-23.5358528,-46.5795764,700000,2,3,1,1,Apartamento,76,9039,894900584-127.91538378936428Garage75.jpg,34,0,2,,,,,
12793,892966067,32182784,2025-06-14,14:30,590000,556159,,Rua Doutor Nicolau Asprino Júnior,04288-050,Vila Brasílio Machado,São Paulo,-23.6118447,-46.613098,670000,3,2,0,2,Casa,161,55624,892966067-664.19144871991328092019MG0241.jpg,1732,2,16,2025-03-11,-0.0484,2024-07-02,Canceladas em negociação,640000
12793,893653033,32172352,2025-06-11,17:00,308000,302081,,Rua Cabo Antônio Pinton,02186-000,Parque Novo Mundo,São Paulo,-23.5133293,-46.5691168,335000,1,2,0,1,Apartamento,49,93714,893653033-704.234084896947MG8112.jpg,1128,1,37,2025-06-05,-0.0314,2024-06-03,Canceladas em negociação,284000
12793,894898053,32022723,2025-06-07,14:00,360000,362244,,Rua Celso Ramos,05734-090,Vila Andrade,São Paulo,-23.6276235,-46.7465997,380000,1,2,0,1,Apartamento,48,571838,894898053-847.2393268015247DSC1970.jpg,36,1,10,2025-05-30,-0.0526,2025-06-09,Propostas Ongoing,350000
12793,892796579,32193312,2025-06-12,13:15,630000,592709,,Rua Alonso Calhamares,03335-080,Jardim Anália Franco,São Paulo,-23.5537269,-46.5671879,550000,1,1,0,1,Apartamento,50,96196,892796579-756.3962508029651965797.jpg,1038,1,11,2025-03-28,-0.048,2025-02-21,Canceladas em negociação,550000
12793,894597876,32045957,2025-06-07,18:00,1050000,987656,,Avenida Martin Luther King,05352-020,Cidade São Francisco,Osasco,-23.5522383,-46.7582621,980000,2,2,2,2,Apartamento,86,,894597876-872.7860144051758IMG4830.jpg,294,0,6,2025-02-18,-0.0204,,,
12793,894529624,32100503,2025-06-07,15:30,425000,385518,,Rua Itapura,03310-000,Tatuapé,São Paulo,-23.5424734,-46.5671259,425000,1,2,0,1,Apartamento,67,,894529624-709.096413779599318296241.jpg,353,2,61,,,2024-11-02,Canceladas em negociação,400000
12793,894865768,32134151,2025-06-14,16:00,1110000,1112082,,Rua Machado de Assis,06018-035,Centro,Osasco,-23.5429893,-46.7746233,1300000,3,3,1,2,Apartamento,106,95714,894865768-183.4825829558656Semttulo37690.jpg,62,0,3,2025-06-04,-0.1462,,,
12793,893171207,32022023,2025-06-07,15:00,630000,672509,,Rua Jaracatia,05754-070,Jardim Umarizal,São Paulo,-23.6173236,-46.7567,600000,2,3,1,1,Apartamento,82,91960,893171207-181.0609054058896DSC0236.jpg,1703,1,18,2025-04-07,-0.016,2022-08-13,Canceladas em negociação,500000
12793,894781582,32022678,2025-06-07,16:30,355000,374339,,Rua Celso Ramos,05734-080,Vila Andrade,São Paulo,-23.6288533,-46.7462616,370000,1,2,0,1,Apartamento,49,509556,894781582-183.91950118753851IMG1313.jpg,114,0,5,2025-03-06,-0.0405,,,
12793,894495173,32046791,2025-06-07,16:00,1080000,1021170,,Avenida Martin Luther King,05352-020,Cidade São Francisco,Osasco,-23.5522459,-46.7582684,1300000,2,3,1,3,Apartamento,87,129559,894495173-98.53303772360678IMG9716.JPG,385,0,16,2025-05-13,-0.0609,,,
12793,894669476,32143499,2025-06-14,17:00,559900,594308,,Rua Professor José Herculano Pires,02255-150,Vila Nivi,São Paulo,-23.4762869,-46.593921,650000,4,3,3,2,Casa,108,,894669476-102.07867081823696IMG7814.JPG,223,0,2,2025-02-03,-0.0429,,,
15806,894878027,32134163,2025-06-11,17:00,435000,410401,EmCasaSP,Avenida Jabaquara,04045-002,Mirandópolis,São Paulo,-23.6166217,-46.638557,435000,1,1,0,0,Apartamento,60,,894878027-630.3971812319406221166759887802742.jpg,51,2,5,,,2025-06-09,Propostas Ongoing,410000
16811,894919187,32203449,2025-06-13,16:15,2700000,2350409,,Rua Gabriele D8217annunzio,04619-000,Campo Belo,São Paulo,-23.619656,-46.6800789,520000,4,3,3,2,Apartamento,143,,894919187-836.5957444699525Fernanda.jpg,21,0,0,,,,,
16811,892821857,32197578,2025-06-14,13:30,295000,298655,,Rua Dom Salomão Ferraz,05729-140,Vila Andrade,São Paulo,-23.6357179,-46.7392557,295000,1,2,0,1,Apartamento,54,10207,892821857-620.79070402268385andar1.jpg,31,0,0,,,,,
16811,894394026,32197619,2025-06-14,14:30,300000,296716,,Avenida Giovanni Gronchi,05724-005,Vila Andrade,São Paulo,-23.6391197,-46.7354222,350000,1,2,0,1,Apartamento,54,150768,894394026-229.13486313604525Sala.jpg,382,0,25,2025-04-07,-0.0164,,,
16811,894597667,32197561,2025-06-14,12:30,225000,245930,,Rua Cantori,05728-020,Vila Andrade,São Paulo,-23.633013,-46.7405137,310000,1,2,0,0,Apartamento,41,61318,894597667-236.69405879810512IMG8068.jpg,294,1,4,2025-05-12,-0.0625,2025-03-29,Canceladas em negociação,230000
16811,892852296,32197599,2025-06-15,21:00,300000,305879,,Rua Dom Salomão Ferraz,05729-140,Vila Andrade,São Paulo,-23.6352527,-46.7395399,300000,1,2,0,1,Apartamento,56,10207,892852296-588.1315759688439DSC2500.jpg,44,0,0,,,,,
18255,894757165,32099199,2025-06-07,19:15,1289000,1221609,,Rua Gregório Serrão,04106-040,Vila Mariana,São Paulo,-23.5824145,-46.6355729,1395000,2,2,1,1,Apartamento,65,,894757165-337.65974282221003IMG0672.jpg,135,0,4,2025-04-24,-0.0445,,,
18255,894829041,32196326,2025-06-13,18:00,2200000,2148305,,Rua Vergueiro,04272-000,Ipiranga,São Paulo,-23.5949554,-46.619188,2200000,4,4,1,3,Apartamento,173,,894829041-306.63767074555136IMG8810.jpg,86,0,7,,,,,
18255,894728224,32115883,2025-06-09,17:30,900000,972457,,Rua Gaspar Lourenço,04107-001,Vila Mariana,São Paulo,-23.5816896,-46.6345267,900000,2,2,1,2,Apartamento,66,,894728224-144.34950482753584Tratadas122256.jpg,160,2,22,2025-01-06,-0.0217,2025-05-30,Canceladas pós Aceite,880000
18255,894392951,32199350,2025-06-13,20:45,1079000,1017025,,Rua Ministro Ferreira Alves,05009-060,Perdizes,São Paulo,-23.5287537,-46.6874554,1120000,3,3,2,2,Apartamento,72,,894392951-605.511482405814IMGM5264.jpg,490,0,31,2025-04-29,-0.1001,,,
18255,894335311,32028213,2025-06-04,20:30,870000,841801,KIN,Rua Cipriano Barata,04205-000,Ipiranga,São Paulo,-23.5778731,-46.6058721,826000,2,2,1,1,Apartamento,70,,894335311-974.2810379443104e83f69e4-b269-42ea-8615-4f2a6cf672ac-LEAD3P-b65ae90b-7a72-42bd-b4fc-222946936b4a.,555,0,5,2025-05-13,-0.0745,,,
18255,894684427,32081688,2025-06-07,17:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18255,894912234,32196306,2025-06-13,17:30,2600000,1980738,,Rua Vergueiro,04272-000,Ipiranga,São Paulo,-23.5949554,-46.619188,2600000,4,3,3,3,Apartamento,168,8110,894912234-758.1798426578559IMG6534.jpeg,11,0,0,,,,,
18255,894730033,32084689,2025-06-07,18:15,1320000,1218683,,Rua Dona Brígida,04111-081,Vila Mariana,São Paulo,-23.5868584,-46.6300245,1390000,2,3,1,2,Apartamento,85,,894730033-921.4424083068584IMG5354.jpeg,141,2,13,2025-03-27,-0.0504,2025-06-11,Propostas em validação,1180000
32338,894532328,32161313,2025-06-10,21:00,1225000,981069,,Rua Copacabana,02461-000,Santa Teresinha,São Paulo,-23.493627,-46.638263,1378000,4,4,1,2,Apartamento,143,499689,894532328-915.5054495127188IMG0025.JPG,350,0,3,2025-06-03,-0.02,,,
32338,894640991,32045268,2025-06-04,21:30,550000,449304,,Rua Ibitirama,03134-001,Vila Prudente,São Paulo,-23.5946179,-46.5790258,550000,2,3,1,1,Apartamento,77,13363,894640991-866.36129865243921sala1.jpg,254,1,18,,,2024-12-22,Canceladas em negociação,550000
32338,894884230,32062924,2025-06-05,19:00,350000,359307,,Rua das Grumixamas,04349-000,Jardim Oriental,São Paulo,-23.6473658,-46.6420398,350000,1,2,0,1,Apartamento,60,,894884230-155.964002747637552184230.jpg,51,3,9,,,2025-06-01,Canceladas em negociação,290000
32338,893102871,32155714,2025-06-10,21:30,1050000,990851,,Rua Copacabana,02461-000,Santa Teresinha,São Paulo,-23.4930214,-46.6391211,985000,4,4,1,2,Apartamento,143,4303,893102871-91.48663201777862IMG4133.JPG,1796,0,11,2022-09-13,-0.0222,,,
32338,893311903,32043290,2025-06-06,14:00,595000,424640,,Rua Haddock Lobo,01414-001,Cerqueira César,São Paulo,-23.55574,-46.6590697,600000,1,1,0,1,Apartamento,46,10526,893311903-932.9083993476311DSC3956.jpg,100,0,4,2025-05-29,-0.0083,,,
32338,894891571,32112836,2025-06-08,15:00,350000,338876,,Rua Mateus Gomes,03089-060,Maranhão,São Paulo,-23.5307601,-46.5607369,350000,1,2,0,0,Casa,73,,894891571-106.1123052635951621915711.jpg,45,0,3,,,,,
32338,893636401,32177182,2025-06-14,11:00,1090000,1019280,,Rua Copacabana,02461-000,Sta Teresinha,São Paulo,-23.4929469,-46.6391211,1050000,3,4,1,2,Apartamento,148,,893636401-366.78307555712587Job13.jpg,1142,0,14,2023-09-09,-0.0204,,,
32338,893948947,32092364,2025-06-09,21:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
32338,894781553,32043326,2025-06-06,15:00,2900000,2305609,,Rua Haddock Lobo,01414-903,Cerqueira César,São Paulo,-23.5569454,-46.660334,2900000,2,4,1,2,Apartamento,345,,894781553-301.0030460367794420815533.jpg,119,0,2,,,,,
32315,894728207,32158154,2025-06-13,12:00,290000,295851,,Rua Doutor Bento Teobaldo Ferraz,01140-070,Barra Funda,São Paulo,-23.5234099,-46.6684265,350000,1,1,0,0,Apartamento,30,354403,894728207-203.65774572412843R.Dr.BentoTeobaldoFerraz1612T2Final0001.jpg,158,0,5,2025-04-10,-0.0492,,,
32315,894282853,32129524,2025-06-09,18:30,450000,458143,,Estrada Velha da Penha,03090-020,Tatuapé,São Paulo,-23.5271924,-46.5591984,450000,2,2,1,1,Apartamento,70,,894282853-794.366420733227615828531.JPG,595,4,45,,,2025-06-05,Canceladas em negociação,414000
32315,893960060,32157795,2025-06-13,11:30,265000,281600,,Rua Doutor Bento Teobaldo Ferraz,01140-070,Várzea da Barra Funda,São Paulo,-23.5234661,-46.6684263,210000,1,1,0,0,Apartamento,30,354403,893960060-243.889833147740151000152860.jpg,849,4,16,2025-06-04,-0.0536,2025-06-10,Propostas Ongoing,250000
32315,894855678,32136867,2025-06-09,19:00,620000,619245,,Estrada Velha da Penha,03090-020,Tatuapé,São Paulo,-23.5271924,-46.5591984,660000,2,3,1,2,Apartamento,90,,894855678-702.600660558251121556781.jpg,73,0,3,2025-04-07,-0.0606,,,
32315,894020300,32158240,2025-06-13,11:00,285000,278440,,Rua Doutor Bento Teobaldo Ferraz,01140-070,Várzea da Barra Funda,São Paulo,-23.5234661,-46.6684263,300000,1,1,0,0,Apartamento,30,354403,894020300-155.3128240291023IMG8219.jpg,749,0,8,2025-05-09,-0.0339,,,
32315,893138628,32157346,2025-06-14,16:00,269000,299030,,Rua Doutor Nicolau Alberto Defina,04291-000,Jardim da Saúde,São Paulo,-23.6191329,-46.6141363,360000,2,3,0,0,Apartamento,80,42347,893138628-103.75572066198447WhatsAppImage20200909at15.58.37Copia.jpeg,1737,0,11,2024-04-17,-0.2857,,,
32315,893138628,32179631,2025-06-17,16:00,269000,299030,,Rua Doutor Nicolau Alberto Defina,04291-000,Jardim da Saúde,São Paulo,-23.6191329,-46.6141363,360000,2,3,0,0,Apartamento,80,42347,893138628-103.75572066198447WhatsAppImage20200909at15.58.37Copia.jpeg,1737,0,11,2024-04-17,-0.2857,,,
32315,894203670,32160670,2025-06-11,16:45,415000,298769,,Avenida Manoel dos Santos Braga,03807-320,Vila Robertina,São Paulo,-23.501381,-46.4740662,395000,1,2,0,2,Apartamento,57,134378,894203670-716.8641789123815IMG7870.jpg,666,0,4,2024-04-16,-0.0547,,,
32315,894701414,32153089,2025-06-11,13:30,440000,491227,,Av. Antônio Bernardo Silvestre,08011-390,Vila São Silvestre (zona Leste),São Paulo,-23.4999553,-46.4441652,460000,3,3,1,2,CasaCondominio,99,,894701414-253.99900338638682IMG8605.jpg,195,1,11,2025-05-06,-0.0123,2025-03-03,Canceladas em negociação,426000
32315,894701414,32174110,2025-06-14,13:30,440000,491227,,Av. Antônio Bernardo Silvestre,08011-390,Vila São Silvestre (zona Leste),São Paulo,-23.4999553,-46.4441652,460000,3,3,1,2,CasaCondominio,99,,894701414-253.99900338638682IMG8605.jpg,195,1,11,2025-05-06,-0.0123,2025-03-03,Canceladas em negociação,426000
32407,894760183,32027911,2025-06-06,15:30,940000,1040377,,Rua Cardeal Arcoverde,05408-000,Pinheiros,São Paulo,-23.5558941,-46.6790619,930000,1,2,0,1,Apartamento,52,,894760183-283.5655757005706IMG0957.jpeg,128,1,14,,,2025-03-19,Canceladas em negociação,910000
32407,894867426,32181488,2025-06-16,16:00,1612100,1293507,,Rua Guarará,01425-001,Jardim Paulista,São Paulo,-23.5743921,-46.656459,1612100,2,2,1,1,Apartamento,64,,894867426-995.7206297126498DSC9383.JPG,63,0,1,,,,,
32407,893026690,32063896,2025-06-10,18:00,650000,538973,,Rua Bruxelas,01259-020,Sumaré,São Paulo,-23.5419478,-46.6821631,650000,2,2,0,1,Apartamento,72,,893026690-826.1063983568754326690RuaBruxelas38Apto33SoPaulo1.jpg,1961,1,73,,,2025-04-05,Canceladas em negociação,520000
32407,894592036,32028007,2025-06-06,16:00,990000,1077323,,Rua Cardeal Arcoverde,05408-000,Pinheiros,São Paulo,-23.5558941,-46.6790619,1250000,1,1,0,1,Apartamento,52,,894592036-642.7109980995624MG2082.jpg,303,0,15,2025-04-17,-0.0917,,,
32407,894851006,32000672,2025-06-03,16:30,1160000,1137233,,Rua Coriolano,05047-000,Vila Romana,São Paulo,-23.5261709,-46.687946,1200000,2,2,1,1,Apartamento,69,,894851006-356.82529697012365IMG1281.jpg,72,0,3,2025-05-28,-0.0333,,,
32407,894851006,32071649,2025-06-05,17:00,1160000,1137233,,Rua Coriolano,05047-000,Vila Romana,São Paulo,-23.5261709,-46.687946,1200000,2,2,1,1,Apartamento,69,,894851006-356.82529697012365IMG1281.jpg,72,0,3,2025-05-28,-0.0333,,,
32407,894764227,32061540,2025-06-05,17:15,930000,785018,,Rua Coronel Melo de Oliveira,05011-040,Pompeia,São Paulo,-23.5321634,-46.6872746,930000,2,2,1,1,Apartamento,69,,894764227-395.70451063088086MG2125.jpg,130,0,3,,,,,
32407,894663396,32022774,2025-06-06,15:00,1170000,1430146,,Rua Cardeal Arcoverde,05408-000,Pinheiros,São Paulo,-23.5558941,-46.6790619,1250000,2,3,1,1,Apartamento,70,,894663396-530.239913378109EEML2900HDR.jpg,223,0,26,2025-05-22,-0.0076,,,
32407,894787662,32071662,2025-06-05,18:00,1100000,1145974,,Rua Coriolano,05047-000,Vila Romana,São Paulo,-23.5261709,-46.687946,1199000,2,1,1,1,Apartamento,69,,894787662-550.2335959775047MG4002.jpg,111,0,6,2025-04-14,-0.0826,,,
32407,894930323,32137767,2025-06-10,15:30,1090000,1026479,C2Imob,Rua Aliança Liberal,05088-000,Bela Aliança,São Paulo,-23.5220835,-46.7273247,1090000,3,2,2,2,Apartamento,92,,894930323-41.80549546844637921a3276-6e1e-41b1-b3f3-ca3773b5f0a0-LEAD3P-e2119afb-205c-4279-af30-04262b873883.jpeg,15,0,1,,,,,
32458,893940858,32092842,2025-06-07,15:45,910000,853965,,Avenida Mofarrej,05311-000,Vila Leopoldina,São Paulo,-23.5255782,-46.7392633,980000,2,2,1,1,Apartamento,78,155230,893940858-377.89148808308136IMG6013.JPG,32,0,3,2025-05-30,-0.0714,,,
32458,894898895,32100812,2025-06-07,14:00,550000,442542,,Rua dos Três Irmãos,05615-190,Vila Progredior,São Paulo,-23.5870361,-46.7167883,550000,1,2,0,1,Apartamento,64,,894898895-168.04358684412867IMG20250506114341.jpg,38,1,9,,,2025-05-26,Canceladas em validação,440000
32458,894745608,32092464,2025-06-07,14:30,470000,492121,DG7,Rua Quitanduba,05516-030,Caxingui,São Paulo,-23.5810428,-46.7168054,545000,2,2,1,1,Apartamento,60,,894745608-461.67922631123467aaa90-0bda-4fde-b7aa-b27f80090a2a-LEAD3P-9dd9a6bb-239e-41ea-a795-e3d04bcc8f7b.,129,0,15,2025-05-27,-0.0784,,,
32458,894877989,32075832,2025-06-06,18:15,900000,930959,,Rua Carlos Weber,05303-000,Vila Leopoldina,São Paulo,-23.5315707,-46.7276388,965000,3,3,1,2,Apartamento,84,33825,894877989-880.4673011078071IMG4694.JPG,57,1,7,2025-05-15,-0.0526,2025-06-02,Canceladas em negociação,780000
5904,893527516,32136538,2025-06-12,12:00,470000,458595,,Rua Antônio de Bonis,05360-210,Vila Butantã,São Paulo,-23.5695008,-46.7471792,450000,2,2,1,1,Apartamento,70,168820,893527516-715.7259969071847IMG6887.jpg,1244,0,18,2025-03-16,-0.06,,,
5904,894827955,32136217,2025-06-12,13:00,550000,483760,,Avenida Otacílio Tomanik,05363-000,Vila Polopoli,São Paulo,-23.573325,-46.74766,550000,2,2,1,1,Apartamento,65,,894827955-740.9672493777847IMG1634.jpeg,86,2,12,,,2025-05-31,Canceladas pós Aceite,532000
5904,894925964,32157177,2025-06-14,12:00,590000,611889,,Rua Mateus Grou,05415-040,Pinheiros,São Paulo,-23.562626,-46.6851144,590000,1,1,0,1,Apartamento,41,,894925964-609.9337797634853DSCF9817copy.jpg,13,0,6,,,,,
5904,894926513,31993441,2025-06-03,14:30,710000,580459,,Rua Cuxiponês,05030-020,Vila Anglo Brasileira,São Paulo,-23.5418475,-46.69088,580000,2,2,1,1,Apartamento,52,20824,894926513-600.8871175097909EOSR7720.JPG,16,1,7,,,2025-06-09,Propostas Ongoing,568000
28209,894430096,32004384,2025-06-03,19:00,1050000,912695,,Rua Abílio Soares,04005-003,Paraíso,São Paulo,-23.5753565,-46.6480942,1100000,3,3,1,1,Apartamento,90,,894430096-93.96059740673313DSC6769.jpg,454,1,31,2024-07-18,-0.0455,2025-05-29,Canceladas em negociação,900000
18559,894886820,31971946,2025-06-06,15:00,1995000,2073259,MontrealBusiness,Rua Vergueiro,04272-000,Chácara Klabin,São Paulo,-23.594792,-46.619245,2101000,5,4,3,3,Apartamento,170,,894886820-663.47440274265055704a32c-1b62-4808-bc4f-5ac8bd89429e-LEAD3P-9e2b88f2-955a-46c0-80f6-5aeaa75a2402.jpg,50,0,4,2025-06-12,-0.0268,,,
18559,894632104,32093488,2025-06-07,15:30,1350000,1407972,,Rua Crisólita,01547-090,Jardim da Glória,São Paulo,-23.5821386,-46.6200775,1400000,5,5,2,2,Casa,355,518254,894632104-872.109616194593FN79800.JPG,262,1,11,2025-02-24,-0.0327,2025-03-31,Canceladas em negociação,1350000
16349,894352740,32159021,2025-06-11,14:30,1070000,1069856,,Rua Doutor Alfredo Ellis,01322-050,Bela Vista,São Paulo,-23.5642824,-46.6443279,1200000,3,3,1,1,Apartamento,112,220546,894352740-34.05887528144835DSC05693.jpg,532,0,5,2025-03-16,-0.1083,,,
16349,894259582,32184506,2025-06-15,13:00,1100000,1139819,Plus,Rua Major Freire,04304-110,Vila Monte Alegre,São Paulo,-23.6281016,-46.6348548,1150000,3,3,3,2,CasaCondominio,145,,894259582-341.2013431856806de84a39d-df87-4f62-83a2-169d01f83d23-LEAD3P-9e9cc20d-d7fb-426c-aacd-2efd0bb43380.jpeg,622,0,10,2025-04-03,-0.0426,,,
16349,893571782,32159266,2025-06-11,15:00,905000,1061946,,Rua Martiniano de Carvalho,01321-000,Bela Vista,São Paulo,-23.566777,-46.6435499,1200000,3,3,1,1,Apartamento,117,,893571782-545.2178977245795SH59412001.jpg,1198,0,17,2025-06-05,-0.0163,,,
16349,894929035,32153456,2025-06-10,14:30,790000,660062,,Rua Alexandre Dumas,04717-004,Chácara Santo Antônio (zona Sul),São Paulo,-23.6306978,-46.7066097,790000,1,3,0,1,Apartamento,85,,894929035-988.2756031355913IMG2384.jpeg,13,1,2,,,2025-06-10,Propostas em validação,775000
16349,894355447,32136813,2025-06-11,13:45,900000,977944,,Rua Martiniano de Carvalho,01321-000,Bela Vista,São Paulo,-23.5647277,-46.6427018,1200000,3,3,1,1,Apartamento,140,,894355447-910.6462867840668site0002.jpg,518,0,18,2025-04-04,-0.1,,,
16349,894592763,32131853,2025-06-11,13:00,960000,1077364,,Rua Doutor Alfredo Ellis,01322-050,Bela Vista,São Paulo,-23.563341,-46.6441396,1150000,3,3,1,1,Apartamento,127,174725,894592763-145.29485390185647DSC03226.jpg,302,0,13,2025-03-11,-0.1256,,,
26553,894943554,32038767,2025-06-05,17:00,600000,609186,Krisos,Rua Corinto,05586-060,Vila Indiana,São Paulo,-23.5690259,-46.7296045,600000,3,3,1,1,Apartamento,87,,894943554-459.658055998242522c5297f-6a7d-4b00-9eab-8eb5ac0101a8-LEAD3P-793cdccc-2ea7-4c60-b68e-ba5ac2c0a535.jpeg,10,0,2,,,,,
12144,892835669,32047068,2025-06-07,18:00,585000,624710,,Rua Catumbi,03021-000,Catumbi,São Paulo,-23.5283194,-46.6023377,532900,2,2,1,1,Apartamento,65,57614,892835669-540.5470372193302FOTO6623.jpg,1764,5,24,2025-02-11,-0.0204,2024-11-30,Canceladas em negociação,500000
