id_corretor,sk_house,id_visita,dt_visita,hr_visita,price,predicted_price_70,partner_3p_supply,house_address,house_zipcode,house_neighborhood,house_city,house_lat,house_lng,first_price,house_bathrooms,house_bedrooms,house_suites,house_garages,house_type,house_total_area,sk_condo,name,days_published,os,vb,last_price_down,previous_price_variation,date,monday_status,sale_price_agreed,similar listing 1,similar listing 2,similar listing 3,similar listing 4,similar listing 5,similar listing 6,similar listing 7,similar listing 8,similar listing 9,similar listing info 1,similar listing info 2,similar listing info 3,similar listing info 4,similar listing info 5,similar listing info 6,similar listing info 7,similar listing info 8,similar listing info 9
12793,893653033,32172352,6/11/2025,17:00,308000,301440,,Rua Cabo Antônio Pinton,02186-000,Parque Novo Mundo,São Paulo,-23.5133293,-46.5691168,335000,1,2,0,1,Apartamento,49,93714,893653033-704.234084896947MG8112.jpg,1135,1,38,6/5/2025,-0.0314,45446,Canceladas em negociação,284000,894755977,894935455,893955823,894103813,894399187,894631362,894862030,894870881,892974472,"2. Mesma rua / 894755977-155.76932024647937DSC1666.JPG / 50 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Cabo Antônio Pinton, Parque Novo Mundo - São Paulo / 320000 / Super preço / Redução recente / Muitas visitas","2. Mesma rua / 894935455-334.91733336074856IMG8041.jpg / 53 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Cabo Antônio Pinton, Parque Novo Mundo - São Paulo / 340000 /  /  / ","4. Menos de 1500m / 893955823-916.23715017527870063.jpg / 48 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Cabo Basílio Zequim Júnior, Parque Novo Mundo - São Paulo / 330000 /  /  / ","4. Menos de 1500m / 894103813-968.3356401820189MG8201.jpg / 50 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Cabo Basílio Zequim Júnior, Parque Novo Mundo - São Paulo / 340000 /  /  / Muitas visitas","4. Menos de 1500m / 894399187-11.92960305033186IMG0825.jpg / 55 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Cabo Basílio Zequim Júnior, Parque Novo Mundo - São Paulo / 290000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 894631362-513.1205459295298DSC3822.JPG / 52 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Cabo Basílio Zequim Júnior, Parque Novo Mundo - São Paulo / 309000 /  /  / Muitas visitas","4. Menos de 1500m / 894862030-969.4587142872421IMG0503.jpg / 51 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Cabo Basílio Zequim Júnior, Parque Novo Mundo - São Paulo / 315000 /  /  / ","4. Menos de 1500m / 894870881-412.61958184674063IMG1655.JPG / 53 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Cabo Basílio Zequim Júnior, Parque Novo Mundo - São Paulo / 292000 / Super preço / Redução recente / ","4. Menos de 1500m / 892974472-542.8441335710469capturasemnome001.jpg / 56 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Terceiro-sargento João Soares de Faria, Parque Novo Mundo - São Paulo / 290000 / Super preço /  / Muitas visitas"
32309,894523124,32149965,6/11/2025,11:00,550000,550886,,Rua Leandro Dupret,04025-012,Vila Clementino,São Paulo,-23.5986266,-46.6468452,620000,2,2,0,1,Apartamento,60,,894523124-90.31543422691901DSC6430.jpg,353,3,76,4/9/2025,-0.0351,45819,Propostas Ongoing,480000,894542514,0,0,0,0,0,0,0,0,"4. Menos de 1500m / 894542514-622.2445947893044IMG5775.JPG / 67 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Doutor Altino Arantes, Vila Clementino - São Paulo / 580000 /  /  / Muitas visitas",,,,,,,,
22635,893225548,32141755,6/11/2025,17:30,550000,569298,,Rua Borges Lagoa,04038-001,Vila Clementino,São Paulo,-23.5968615,-46.6435955,550000,1,2,0,2,Apartamento,60,10992,893225548-941.3391875934038IMG0314.jpg,43,,,,,45819,Pós CCV,537000,0,0,0,0,0,0,0,0,0,,,,,,,,,
22555,894611074,32304505,6/21/2025,16:00,320000,351360,,Rua Antônio Chiarizzi,03109-050,Parque da Mooca,São Paulo,-23.5767016,-46.5950166,340000,1,2,0,0,Apartamento,44,399753,894611074-859.9059150475093IMG5491.jpeg,289,1,29,3/20/2025,-0.0303,45772,Canceladas pós Aceite,315000,894525124,894935638,893181927,0,0,0,0,0,0,"2. Mesma rua / 894525124-294.8012161439597c47a63d9-9083-4ba4-8dbb-afd6dc10404b-LEAD3P-ae01a5fc-8f40-4411-bb5f-380642345186.jpg / 43 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Antônio Chiarizzi, Parque da Mooca - São Paulo / 315000 / Super preço /  / Muitas visitas","2. Mesma rua / 894935638-523.5121820668156aa0febe7-6f40-4f96-952d-7be50fa776ef-LEAD3P-42afac83-b185-4548-be6b-3ca21f26a7f0.jpg / 44 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Antônio Chiarizzi, Parque da Mooca - São Paulo / 320000 / Super preço /  / ","3. Menos de 500m / 893181927-365.2483290340106WhatsAppImage20201104at00.27.241.jpeg / 48 m² | 2quarto(s) | 1 ban. | 2 vaga(s) / Rua Dianópolis, Parque da Mooca - São Paulo / 360000 /  / Redução recente / ",,,,,,
22635,894649890,32272354,6/18/2025,12:30,890000,845944,KIN,Rua Drava,04283-000,Vila Moinho Velho,São Paulo,-23.6136176,-46.6050862,940000,3,3,1,2,Casa,127,,894649890-374.0247196801078693a172df-5f7c-41a3-99cc-eedf59403ebb-LEAD3P-7cf92b7b-53d8-4592-98a9-2a9e77bbf6f5.,252,0,2,4/29/2025,-0.0169,,,,893229961,894101193,894582154,0,0,0,0,0,0,"2. Mesma rua / 893229961-127.39615572841045ZO52057.jpg / 136 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Drava, Vila Moinho Velho - São Paulo / 875000 /  /  / ","4. Menos de 1500m / 894101193-130.572965865473401sala1.jpg / 146 m² | 4quarto(s) | 5 ban. | 2 vaga(s) / Rua Maria Oliano Gerassi, Vila Moinho Velho - São Paulo / 825000 /  / Redução recente / ","3. Menos de 500m / 894582154-873.21713404125762d5659da-fd50-412d-8972-15e4e57d21db-LEAD3P-b9effd58-e3fc-4979-908a-0c18d94b0606.JPEG / 112 m² | 3quarto(s) | 4 ban. | 2 vaga(s) / Rua do Reno, Vila Moinho Velho - São Paulo / 780000 /  /  / ",,,,,,
12144,894361807,32326473,6/20/2025,13:00,325000,322114,,Avenida Cipriano Rodrigues,03361-010,Vila Formosa,São Paulo,-23.5737226,-46.5325078,360000,1,3,0,1,Apartamento,64,,894361807-106.50378042348319IMG0192.jpg,520,1,26,5/21/2025,-0.1389,45817,Canceladas pós Aceite,305000,894791680,894791721,0,0,0,0,0,0,0,"2. Mesma rua / 894791680-171.0232685639372283bfc5e7-725b-46ff-b334-dddb683d8840-LEAD3P-785a2b16-4e5b-4f98-8aad-f3daf907c13e.jpg / 72 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Avenida Cipriano Rodrigues, Vila Formosa - São Paulo / 370000 /  /  / ","2. Mesma rua / 894791721-194.99187005933894343c1fa0-c99c-43c1-a8d6-a70014688003-LEAD3P-95ef9f79-f31d-4762-9ca5-e3df2ce0ac8c.jpeg / 71 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Avenida Cipriano Rodrigues, Vila Formosa - São Paulo / 350000 /  /  / ",,,,,,,
14211,894097052,32139531,6/10/2025,15:00,680000,585184,,R. Tapari,03651-060,Vila Esperança,São Paulo,-23.5293149,-46.5190637,650000,2,2,1,1,Apartamento,60,148579,894097052-275.88293508623775RuaTapariVilaEsperana158Apto2601BlocoA38.jpg,722,1,12,2/3/2025,-0.0413,45313,Canceladas em negociação,655000,894499672,894123781,894675662,894244808,894254909,894937410,894792827,894925386,893432668,"1. Mesmo Condomínio / 894499672-905.477775568978117996722.jpg / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Tapari, Vila Esperança - São Paulo / 600000 /  /  / Muitas visitas","1. Mesmo Condomínio / 894123781-308.5776466068222IMG6507HDR.jpg / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Tapari, Vila Esperança - São Paulo / 610000 /  /  / ","2. Mesma rua / 894675662-882.798116505419810b26c4-a52c-4134-82c6-6b7ea5e9d016-LEAD3P-b9af2ed9-2c76-40a3-a30a-526058fe572b.jpg / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Tapari, Vila Esperança - São Paulo / 600000 /  /  / ","2. Mesma rua / 894244808-90.43053821139647c408fc1a-46a0-4a69-a649-4d02765f961b-LEAD3P-68602427-f6de-40c6-982e-2ff36afa5097. / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Tapari, Vila Esperança - São Paulo / 627000 /  /  / ","2. Mesma rua / 894254909-127.26152178696238f6070156-0fbe-4df3-a580-1bd30767908b-LEAD3P-cb5e7e93-ddaa-422e-ac5b-4f4deecc05bc. / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Tapari, Vila Esperança - São Paulo / 639000 /  /  / ","2. Mesma rua / 894937410-405.7678324946773e9fab6db-f999-4de0-86e4-a74901868fb1-LEAD3P-7569e44d-e573-49e6-ae98-6f14859a2206.jpeg / 69 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Tapari, Vila Esperança - São Paulo / 600000 / Super preço /  / ","4. Menos de 1500m / 894792827-667.8829060667368251ffe2b-ea4f-47bc-820d-16ce1213380f-LEAD3P-ea10692f-78eb-4781-b677-e4f1145a3c81.jpeg / 69 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Isabel, Vila Esperança - São Paulo / 620000 / Super preço /  / ","4. Menos de 1500m / 894925386-159.63861196384698DSC8254.jpg / 67 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Isabel, Vila Esperança - São Paulo / 630000 /  /  / ","4. Menos de 1500m / 893432668-270.27005422106987Foto900.JPG / 69 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Isabel, Vila Esperança - São Paulo / 690000 /  / Redução recente / Muitas visitas"
31046,894338633,32153980,6/10/2025,16:45,415000,422337,,Avenida Nove de Julho,01313-000,Bela Vista,São Paulo,-23.5544876,-46.6483438,560000,3,3,2,0,Apartamento,114,,894338633-61.30676416994718DSC03362.jpg,554,0,12,4/22/2025,-0.0349,,,,894432704,894899863,0,0,0,0,0,0,0,"2. Mesma rua / 894432704-880.2544822124613DSC01488.jpg / 98 m² | 3quarto(s) | 3 ban. | 0 vaga(s) / Avenida Nove de Julho, Bela Vista - São Paulo / 415000 /  /  / ","2. Mesma rua / 894899863-355.2686170454555bf8173c9-2140-4f2a-b207-275242faec76-LEAD3P-0cef2a3b-950f-4c6e-a802-72909faafdc1.jpg / 114 m² | 3quarto(s) | 3 ban. | 0 vaga(s) / Avenida Nove de Julho, Bela Vista - São Paulo / 450000 /  /  / ",,,,,,,
22635,892975880,32196079,6/13/2025,17:00,1045000,994952,,Rua Potenji,04139-020,Vila Mariana,São Paulo,-23.605673,-46.6358759,1045000,3,2,1,2,Apartamento,84,30748,892975880-278.4885153214507rpotenji1.jpg,11,,,,,45824,Propostas Ongoing,970000,894657327,894810976,894336385,894692630,892829135,894057105,894515957,894567411,894653294,"3. Menos de 500m / 894657327-772.4681290186678e688c78d-953b-4521-9605-fec5d76ea682-LEAD3P-d7c8ab7f-f8a0-4526-a146-3587f0f59be8.JPEG / 87 m² | 2quarto(s) | 3 ban. | 2 vaga(s) / Rua José Vicente de Azevedo, Vila Mariana - São Paulo / 1138000 / Super preço /  / ","4. Menos de 1500m / 894810976-933.5592734281456edf0ab42-d0b2-4a59-a341-914f08ea0f3e-LEAD3P-fcb3cc98-66ab-4f2f-877b-d971b9bdac79. / 82 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Manuel de Morais, Vila Mariana - São Paulo / 1189000 / Super preço /  / ","5. Mesmo bairro / 894336385-753.8391126659229IMG4071.JPG / 95 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Doutor Neto de Araújo, Vila Mariana - São Paulo / 970000 / Super preço /  / Muitas visitas","5. Mesmo bairro / 894692630-437.7369615109519772d508f8-0fce-486b-8a43-069404819566-LEAD3P-ffc379fc-31e0-43a1-856a-af5f2678ad58. / 91 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Dona Avelina, Vila Mariana - São Paulo / 1100000 /  /  / ","5. Mesmo bairro / 892829135-187.03212910773493IMG9848.jpg / 87 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Paula Ney, Vila Mariana - São Paulo / 900000 / Super preço /  / Muitas visitas","5. Mesmo bairro / 894057105-473.94592784820156MG5312.jpg / 90 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Humberto I, Vila Mariana - São Paulo / 979000 /  /  / Muitas visitas","5. Mesmo bairro / 894515957-99.17608568060132DSC1808.jpg / 90 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Pelotas, Vila Mariana - São Paulo / 880000 /  /  / Muitas visitas","5. Mesmo bairro / 894567411-619.9919508897433SAM1993.JPG / 90 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Conde de Irajá, Vila Mariana - São Paulo / 930000 / Super preço / Redução recente / Muitas visitas","5. Mesmo bairro / 894653294-759.63033252728771000106882.jpg / 91 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Pelotas, Vila Mariana - São Paulo / 950000 /  /  / Muitas visitas"
32346,894739350,32136004,6/11/2025,12:30,610000,582975,,Rua Caucaia,04147-100,Vila do Bosque,São Paulo,-23.6216929,-46.6291231,660000,2,2,1,1,Casa,144,,894739350-497.0502380310319tempImagesh57Lj.jpg,152,0,3,2/20/2025,-0.0758,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
22555,894787404,32141414,6/11/2025,17:30,475000,458858,,Rua Antônio Júlio dos Santos,05661-020,Fazenda Morumbi,São Paulo,-23.6084153,-46.7266203,530000,2,2,2,2,Apartamento,95,33999,894787404-946.9243862613786IMG4951.jpg,122,0,3,6/9/2025,-0.0306,,,,893117220,894341526,0,0,0,0,0,0,0,"1. Mesmo Condomínio / 893117220-11.509886830254334WhatsAppImage20200812at11.45.51.jpeg / 95 m² | 3quarto(s) | 3 ban. | 2 vaga(s) / Rua Antônio Júlio dos Santos, Fazenda Morumbi - São Paulo / 460000 / Super preço /  / Muitas visitas","2. Mesma rua / 894341526-781.3092844187538MG2678HDR.jpg / 95 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Antônio Júlio dos Santos, Fazenda Morumbi - São Paulo / 500000 /  /  / Muitas visitas",,,,,,,
12773,894874749,32181992,6/12/2025,11:30,260000,282763,,Avenida Doutor Francisco Ranieri,02435-061,Lauzane Paulista,São Paulo,-23.47798,-46.64475,280000,1,2,0,1,Apartamento,62,,894874749-59.431908207331354MG4831.jpg,69,1,8,6/6/2025,-0.0189,45819,Propostas Ongoing,221000,893664710,893928284,894366160,894885027,894627286,894815282,894775942,893597827,893951197,"2. Mesma rua / 893664710-811.5512496917921IMG1732.JPG / 55 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Doutor Francisco Ranieri, Lauzane Paulista - São Paulo / 285000 /  / Redução recente / Muitas visitas","2. Mesma rua / 893928284-421.4245495004245IMG5020.jpg / 62 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Doutor Francisco Ranieri, Lauzane Paulista - São Paulo / 285000 / Super preço / Redução recente / Muitas visitas","2. Mesma rua / 894366160-867.0119847239582IMG4656.JPG / 63 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Av. Dr. Francisco Ranieri 700 - Lauzane Paulista São Paulo - Sp 02435-061 Brasil, Lauzane Paulista - São Paulo / 280000 / Super preço /  / Muitas visitas","2. Mesma rua / 894885027-822.227539212018353915eed-f17f-45cc-b0e8-22906a971a65-LEAD3P-64b76cd7-8746-4f51-9b88-510cea32aa6f.jpg / 62 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Doutor Francisco Ranieri, Lauzane Paulista - São Paulo / 299000 / Super preço / Redução recente / ","2. Mesma rua / 894627286-988.5968204160467IMG00011.jpg / 54 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Doutor Francisco Ranieri, Lauzane Paulista - São Paulo / 298000 /  /  / Muitas visitas","2. Mesma rua / 894815282-666.303045534242920250312104538.jpg / 60 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Doutor Francisco Ranieri, Lauzane Paulista - São Paulo / 290000 /  /  / ","3. Menos de 500m / 894775942-495.59437233636874IMG8688.jpg / 55 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida João Pessoa, Lauzane Paulista - São Paulo / 280000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 893597827-6.533124880248931IMG3734.jpg / 54 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida João Pessoa, Lauzane Paulista - São Paulo / 258000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 893951197-693.9407697588279MG3183.jpg / 56 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida do Guacá, Lauzane Paulista - São Paulo / 270000 / Super preço /  / Muitas visitas"
32903,894894494,32194314,6/12/2025,14:00,400000,411194,,Rua Curuçá,02120-001,Vila Maria,São Paulo,-23.5137445,-46.5896835,430000,1,2,0,1,Apartamento,42,557869,894894494-803.6906636543846QAaa2.jpg,44,0,7,6/17/2025,-0.0588,,,,894776487,894907567,894920102,894921558,894926964,894955164,893054774,894054473,894595047,"2. Mesma rua / 894776487-49.87686622818688IMG5344.jpg / 41 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Curuçá, Vila Maria - São Paulo / 430000 /  /  / ","2. Mesma rua / 894907567-844.8612956150232IMG6203.jpg / 37 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Curuçá, Vila Maria - São Paulo / 395000 /  /  / Muitas visitas","2. Mesma rua / 894920102-698.8892902473222QAa1.jpg / 37 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Curuçá, Vila Maria - São Paulo / 398000 /  /  / Muitas visitas","2. Mesma rua / 894921558-506.7237817448841MG0005.jpg / 41 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Curuçá, Vila Maria - São Paulo / 450000 /  /  / Muitas visitas","2. Mesma rua / 894926964-224.65590652678614bb58902f-b656-4f89-a660-ad2a9687e3cd-LEAD3P-d89bd0a7-408b-4c28-80f0-a2cd41f953bc.jpg / 41 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Curuçá, Vila Maria - São Paulo / 450000 /  /  / ","2. Mesma rua / 894955164-357.61131538128IMG9389.jpg / 36 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Viaduto Curuçá, Vila Maria - São Paulo / 380000 /  /  / ","3. Menos de 500m / 893054774-891.7850038380512db067cd1c8ba4d37aed146600e9ef7d7.jpeg / 47 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Itaúna, Vila Maria - São Paulo / 410000 / Super preço / Redução recente / Muitas visitas","3. Menos de 500m / 894054473-926.0960940442026IMG80421.jpg / 47 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Severa, Vila Maria - São Paulo / 391545 /  /  / Muitas visitas","3. Menos de 500m / 894595047-406.989286324214050002894054469448.172411660693MG3768.jpg / 46 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Severa, Vila Maria - São Paulo / 446500 /  /  / "
32316,894765749,32162788,6/11/2025,15:00,550000,523914,,Rua Miryam Dora Rossi,09726-270,Jardim do Mar,São Bernardo do Campo,-23.6912941,-46.5618234,550000,3,4,1,1,Apartamento,98,,894765749-628.9573270650512IMG1819.jpeg,134,2,20,,,45819,Canceladas pós Aceite,525000,0,0,0,0,0,0,0,0,0,,,,,,,,,
32903,894903305,32134232,6/13/2025,18:00,320000,322939,,Rua Ida Boschetti,02205-010,Vila Medeiros,São Paulo,-23.4896489,-46.590026,320000,1,2,0,1,Apartamento,55,,894903305-783.5862992816177MG8616.jpg,42,0,5,,,,,,894938312,892974166,893189299,894846464,894875899,893102499,894392626,894719656,894850144,"2. Mesma rua / 894938312-313.6720748792772608df64a5-2726-47f7-92c0-67afe62c028a-LEAD3P-3c420959-4f7d-451e-b9b0-765a1e6026e9.jpg / 56 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Ida Boschetti, Vila Medeiros - São Paulo / 340000 /  /  / ","3. Menos de 500m / 892974166-955.4518849512681capturasemnome001.jpg / 47 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Major Dantas Cortez, Vila Medeiros - São Paulo / 360000 /  /  / Muitas visitas","3. Menos de 500m / 893189299-6.339411144828944C2A2463.jpg / 56 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Boschetti, Vila Medeiros - São Paulo / 340000 /  /  / Muitas visitas","3. Menos de 500m / 894846464-586.1565409488612IMG9329.jpg / 62 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua João de Souto Maior, Vila Medeiros - São Paulo / 340000 /  /  / ","3. Menos de 500m / 894875899-305.1120862267145IMG8208.jpg / 56 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Boschetti, Vila Medeiros - São Paulo / 335000 /  /  / ","4. Menos de 1500m / 893102499-961.6506706547315IMG20200713WA0064.jpg / 52 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Jardim Japão, Vila Medeiros - São Paulo / 345000 / Super preço /  / Muitas visitas","5. Mesmo bairro / 894392626-129.609219113904IMG0376.jpg / 47 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Itamonte, Vila Medeiros - São Paulo / 328000 /  /  / Muitas visitas","5. Mesmo bairro / 894719656-179.14428609489795IMG1887.JPG / 48 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Itamonte, Vila Medeiros - São Paulo / 350000 /  /  / ","5. Mesmo bairro / 894850144-916.3195597170019IMG0309.jpg / 48 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Itamonte, Vila Medeiros - São Paulo / 354999 /  /  / "
32346,894871153,32212216,6/14/2025,12:30,650000,629126,,Rua Artur Thiré,04146-000,Vila da Saúde,São Paulo,-23.6177357,-46.6284535,650000,1,3,0,3,Casa,180,,894871153-514.6617088639106DSC8033.JPG,68,2,5,,,45822,Propostas Ongoing,580000,894446713,0,0,0,0,0,0,0,0,"5. Mesmo bairro / 894446713-5.040776541263559IMG0077.jpg / 193 m² | 3quarto(s) | 2 ban. | 3 vaga(s) / Rua José Modesto de Godói, Vila da Saúde - São Paulo / 650000 / Super preço /  / ",,,,,,,,
12261,893883319,32185031,6/11/2025,21:45,475000,466711,,Rua Barão do Triunfo,04602-000,Brooklin Paulista,São Paulo,-23.6251482,-46.6838162,480000,1,1,1,1,Apartamento,47,543,893883319-329.23842324846754Bia.jpg,427,4,18,3/20/2025,-0.0206,45819,Propostas Ongoing,404000,892871918,892932806,894280619,892904387,894035109,894511051,0,0,0,"3. Menos de 500m / 892871918-165.6547332937739Imvel.jpg / 45 m² | 1quarto(s) | 1 ban. | 1 vaga(s) / Rua Barão do Triunfo, Brooklin Paulista - São Paulo / 540000 /  /  / Muitas visitas","3. Menos de 500m / 892932806-852.35841869649011.jpg / 42 m² | 1quarto(s) | 2 ban. | 1 vaga(s) / Rua Barão do Triunfo, Brooklin Paulista - São Paulo / 495000 /  /  / Muitas visitas","3. Menos de 500m / 894280619-51.81660833963541501Sala1.jpg / 42 m² | 1quarto(s) | 2 ban. | 1 vaga(s) / Rua Barão do Triunfo, Brooklin Paulista - São Paulo / 470000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 892904387-728.19297548559112043871.jpg / 47 m² | 1quarto(s) | 1 ban. | 1 vaga(s) / Rua Indiana, Brooklin Paulista - São Paulo / 470000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 894035109-81.45395659981402MG6433.jpg / 42 m² | 1quarto(s) | 2 ban. | 1 vaga(s) / Rua Indiana, Brooklin Paulista - São Paulo / 520000 /  /  / Muitas visitas","5. Mesmo bairro / 894511051-492.15838646518927IMG8805.jpg / 48 m² | 1quarto(s) | 1 ban. | 1 vaga(s) / Rua Indiana, Brooklin Paulista - São Paulo / 490000 /  /  / Muitas visitas",,,
16349,894422057,32309190,6/19/2025,16:00,550000,617021,,Rua Baltazar Lisboa,04110-060,Vila Mariana,São Paulo,-23.585825,-46.6338985,580000,1,2,0,1,Apartamento,69,,894422057-335.78114161857786DSC0723.jpg,463,0,13,4/25/2024,-0.0517,,,,894794368,894673173,894751875,894878031,894447809,894818584,892868431,893391617,894017134,"2. Mesma rua / 894794368-672.8770600833504DSC0263.JPG / 70 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Baltazar Lisboa, Vila Mariana - São Paulo / 600000 /  /  / ","3. Menos de 500m / 894673173-810.6850492705923da5af119-fdac-437e-aa18-9197c59d5a13-LEAD3P-4f82f186-c1f0-45a6-810c-b4eb7c0a0320.jpg / 69 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Bartolomeu de Gusmão, Vila Mariana - São Paulo / 550000 /  /  / Muitas visitas","3. Menos de 500m / 894751875-534.3062036382947IMG4492.JPG / 70 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Domingos de Morais, Vila Mariana - São Paulo / 607000 /  /  / Muitas visitas","3. Menos de 500m / 894878031-932.80075876131915a8d556e-dd0d-41ab-88b7-99b62c33cdf5-LEAD3P-f60bb062-383e-49d0-8a20-8b2d60a1c2e1.jpg / 65 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Baltazar Lisboa, Vila Mariana - São Paulo / 550000 /  /  / Muitas visitas","3. Menos de 500m / 894447809-951.9991593772506QuintoAndar1de27.jpg / 71 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Bartolomeu de Gusmão 412 - Vila Mariana São Paulo - Sp 04111-021 Brasil, Vila Mariana - São Paulo / 490000 /  /  / Muitas visitas","3. Menos de 500m / 894818584-860.458122176311202096654-7cab-4e01-825a-3afec7d1450a-LEAD3P-a2bd523d-4a16-4f9d-9c4c-a0208a40cd2f.PNG / 65 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Mantiqueira, Vila Mariana - São Paulo / 590000 /  /  / ","4. Menos de 1500m / 892868431-629.0153000521069MG8300.JPG / 70 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Rua Itamiami, Vila Mariana - São Paulo / 480000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 893391617-851.7238584413402IMG8307.JPG / 71 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Rua Doutor Assis de Moura, Vila Mariana - São Paulo / 525000 /  /  / Muitas visitas","4. Menos de 1500m / 894017134-861.8859977251831DSC6982.jpeg / 60 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Potunduva, Vila Mariana - São Paulo / 535000 /  /  / Muitas visitas"
